Placa	Família Segmento	Data Entrada Veículo	Veículo Modelo	Tipo Manutenção Oficina	Grupo Peça	Ano Fab/Mod	Dias na Oficina	Valor Total	MARCA	MODELO	PORTE	COMBUSTÍVEL	Idade na Manut	Classificação idade na Manut
HMG0133	LEVE	26/02/2019	BLAZER ADVANTAGE	CORRETIVA	PRODUTOS	2009	77	25.6	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0133	LEVE	26/02/2019	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	77	472.96	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0133	LEVE	26/02/2019	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2009	77	64.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0134	LEVE	26/02/2019	BLAZER ADVANTAGE	CORRETIVA	ACESSORIOS	2009	30	480.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0134	LEVE	26/02/2019	BLAZER ADVANTAGE	CORRETIVA	FUNILARIA	2009	30	1980.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0134	LEVE	26/02/2019	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	30	540.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0134	LEVE	26/02/2019	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2009	30	96.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0134	LEVE	26/02/2019	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	30	1587.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	ELETRICA	2009	23	177.2	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	FREIO	2009	23	51.67	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	FUNILARIA	2009	23	26.4	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	FUNILARIA	2009	23	126.17	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2009	23	928.4	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2009	23	68.71	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2009	23	335.32	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	MÃO DE OBRA	2009	23	103.34	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	PRODUTOS	2009	23	187.2	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2009	23	2124.45	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	TRANSMISSAO	2009	23	235.62	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	TRANSMISSAO	2009	23	599.73	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0145	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	TRANSMISSAO	2009	23	635.77	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0149	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2008	89	170.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0149	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2008	89	42.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0149	LEVE	27/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	89	32.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0153	LEVE	28/02/2019	BLAZER ADVANTAGE	CORRETIVA	ACESSORIOS	2009	33	114.07	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0153	LEVE	28/02/2019	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2009	33	1258.09	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0153	LEVE	28/02/2019	BLAZER ADVANTAGE	CORRETIVA	FUNILARIA	2009	33	805.39	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0153	LEVE	28/02/2019	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	33	907.6	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0153	LEVE	28/02/2019	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2009	33	150.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0153	LEVE	28/02/2019	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	33	748.81	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0153	LEVE	28/02/2019	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	33	271.29	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0153	LEVE	28/02/2019	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	33	286.33	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0167	LEVE	07/03/2019	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2007	113	325.24	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0167	LEVE	07/03/2019	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2007	113	75.2	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0167	LEVE	07/03/2019	BLAZER ADVANTAGE	CORRETIVA	PRODUTOS	2007	113	18.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0167	LEVE	07/03/2019	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2007	113	653.3	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0168	LEVE	07/03/2019	BLAZER ADVANTAGE	CORRETIVA	ACESSORIOS	2008	39	61.2	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0168	LEVE	07/03/2019	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2008	39	314.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0168	LEVE	07/03/2019	BLAZER ADVANTAGE	CORRETIVA	FREIO	2008	39	447.64	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0168	LEVE	07/03/2019	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2008	39	245.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0168	LEVE	07/03/2019	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2008	39	89.6	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0168	LEVE	07/03/2019	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2008	39	2745.6	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0169	LEVE	27/02/2019	PAJERO 4X4 HD D	CORRETIVA	ELETRICA	2016	19	512.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	3	ATÉ 5 ANOS
HMG0169	LEVE	27/02/2019	PAJERO 4X4 HD D	CORRETIVA	FREIO	2016	19	89.9	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	3	ATÉ 5 ANOS
HMG0172	LEVE	08/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	ACESSORIOS	2008	67	28.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0172	LEVE	08/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	ACESSORIOS	2008	67	45.6	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0172	LEVE	08/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2008	67	748.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0172	LEVE	08/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	MÃO DE OBRA	2008	67	172.8	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0172	LEVE	08/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	PRODUTOS	2008	67	124.2	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0172	LEVE	08/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	67	3769.6	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0070	LEVE	08/03/2019	PAJERO DAKAR D	CORRETIVA	ELETRICA	2013	6	444.88	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0175	LEVE	09/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	MÃO DE OBRA	2008	16	499.2	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0104	LEVE	11/03/2019	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2008	1	64.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0104	LEVE	11/03/2019	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2008	1	192.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0077	LEVE	18/02/2019	DOBLO HLX 1.8 FLEX	CORRETIVA	ELETRICA	2010	26	300.0	FIAT	DOBLO HLX 1.8 FLEX	UTILITÁRIO	GASOLINA	9	ATÉ 10 ANOS
HMG0184	PICKUP PESADA	12/03/2019	S10 COLINA D 4X4	CORRETIVA	AR CONDICIONADO	2007	49	425.0	GM	S10 COLINA D 4X4	UTILITÁRIO	DIESEL	12	MAIOR 10 ANOS
HMG0184	PICKUP PESADA	12/03/2019	S10 COLINA D 4X4	CORRETIVA	FREIO	2007	49	143.0	GM	S10 COLINA D 4X4	UTILITÁRIO	DIESEL	12	MAIOR 10 ANOS
HMG0184	PICKUP PESADA	12/03/2019	S10 COLINA D 4X4	CORRETIVA	FUNILARIA	2007	49	554.0	GM	S10 COLINA D 4X4	UTILITÁRIO	DIESEL	12	MAIOR 10 ANOS
HMG0184	PICKUP PESADA	12/03/2019	S10 COLINA D 4X4	CORRETIVA	FUNILARIA	2007	49	279.0	GM	S10 COLINA D 4X4	UTILITÁRIO	DIESEL	12	MAIOR 10 ANOS
HMG0184	PICKUP PESADA	12/03/2019	S10 COLINA D 4X4	CORRETIVA	FUNILARIA	2007	49	96.0	GM	S10 COLINA D 4X4	UTILITÁRIO	DIESEL	12	MAIOR 10 ANOS
HMG0184	PICKUP PESADA	12/03/2019	S10 COLINA D 4X4	CORRETIVA	MOTOR	2007	49	829.3	GM	S10 COLINA D 4X4	UTILITÁRIO	DIESEL	12	MAIOR 10 ANOS
HMG0184	PICKUP PESADA	12/03/2019	S10 COLINA D 4X4	CORRETIVA	SUSPENSAO	2007	49	1394.0	GM	S10 COLINA D 4X4	UTILITÁRIO	DIESEL	12	MAIOR 10 ANOS
HMG0184	PICKUP PESADA	12/03/2019	S10 COLINA D 4X4	CORRETIVA	SUSPENSAO	2007	49	260.0	GM	S10 COLINA D 4X4	UTILITÁRIO	DIESEL	12	MAIOR 10 ANOS
HMG0184	PICKUP PESADA	12/03/2019	S10 COLINA D 4X4	CORRETIVA	SUSPENSAO	2007	49	282.0	GM	S10 COLINA D 4X4	UTILITÁRIO	DIESEL	12	MAIOR 10 ANOS
HMG0070	LEVE	14/03/2019	PAJERO DAKAR D	CORRETIVA	ELETRICA	2013	1	120.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0197	LEVE	14/03/2019	PAJERO DAKAR D	CORRETIVA	ELETRICA	2013	0	770.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0197	LEVE	14/03/2019	PAJERO DAKAR D	CORRETIVA	FREIO	2013	0	125.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0197	LEVE	14/03/2019	PAJERO DAKAR D	CORRETIVA	MOTOR	2013	0	122.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0197	LEVE	14/03/2019	PAJERO DAKAR D	CORRETIVA	SUSPENSAO	2013	0	2896.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0199	LEVE	14/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	ACESSORIOS	2008	41	87.14	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0199	LEVE	14/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	ELETRICA	2008	41	205.62	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0199	LEVE	14/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	FREIO	2008	41	126.07	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0199	LEVE	14/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2008	41	424.31	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0199	LEVE	14/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	MÃO DE OBRA	2008	41	84.04	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0199	LEVE	14/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	PRODUTOS	2008	41	46.93	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0199	LEVE	14/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	41	259.24	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0199	LEVE	14/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	41	62.32	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0206	LEVE	14/03/2019	BLAZER ADVANTAGE	CORRETIVA	FREIO	2009	29	14.4	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0206	LEVE	14/03/2019	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	29	184.5	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0206	LEVE	14/03/2019	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	29	921.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0206	LEVE	14/03/2019	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	29	1660.9	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0206	LEVE	14/03/2019	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2009	29	43.2	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0209	LEVE	15/03/2019	PAJERO 4X4 HD D	CORRETIVA	ACESSORIOS	2016	4	167.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	3	ATÉ 5 ANOS
HMG0209	LEVE	15/03/2019	PAJERO 4X4 HD D	CORRETIVA	FREIO	2016	4	158.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	3	ATÉ 5 ANOS
HMG0209	LEVE	15/03/2019	PAJERO 4X4 HD D	CORRETIVA	MOTOR	2016	4	347.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	3	ATÉ 5 ANOS
HMG0209	LEVE	15/03/2019	PAJERO 4X4 HD D	CORRETIVA	MOTOR	2016	4	92.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	3	ATÉ 5 ANOS
HMG0209	LEVE	15/03/2019	PAJERO 4X4 HD D	CORRETIVA	MÃO DE OBRA	2016	4	80.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	3	ATÉ 5 ANOS
HMG0209	LEVE	15/03/2019	PAJERO 4X4 HD D	CORRETIVA	SUSPENSAO	2016	4	2012.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	3	ATÉ 5 ANOS
HMG0216	LEVE	18/03/2019	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2009	109	2254.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0216	LEVE	18/03/2019	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	109	1201.6	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0216	LEVE	18/03/2019	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2009	109	128.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0216	LEVE	18/03/2019	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	109	1480.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0216	LEVE	18/03/2019	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2009	109	576.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0216	LEVE	18/03/2019	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2009	109	678.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0221	LEVE	18/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	ASSISTENCIA 24H	2008	35	104.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0226	LEVE	12/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	ACESSORIOS	2008	63	70.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0226	LEVE	12/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	ELETRICA	2008	63	390.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0226	LEVE	12/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	FREIO	2008	63	170.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0226	LEVE	12/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2008	63	370.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0226	LEVE	12/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	PRODUTOS	2008	63	60.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0226	LEVE	12/02/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	63	700.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0226	LEVE	19/03/2019	ECOSPORT XL 2.0FLEX	CORRETIVA	ELETRICA	2008	27	420.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0077	LEVE	19/03/2019	DOBLO HLX 1.8 FLEX	CORRETIVA	MÃO DE OBRA	2010	24	34.56	FIAT	DOBLO HLX 1.8 FLEX	UTILITÁRIO	GASOLINA	9	ATÉ 10 ANOS
HMG0077	LEVE	19/03/2019	DOBLO HLX 1.8 FLEX	CORRETIVA	SUSPENSAO	2010	24	625.44	FIAT	DOBLO HLX 1.8 FLEX	UTILITÁRIO	GASOLINA	9	ATÉ 10 ANOS
HMG0237	LEVE	20/03/2019	PAJERO DAKAR D	CORRETIVA	FREIO	2013	27	303.4	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0237	LEVE	20/03/2019	PAJERO DAKAR D	CORRETIVA	MOTOR	2013	27	144.4	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0240	LEVE	20/03/2019	DOBLO ELX 1.8 FLEX	CORRETIVA	ELETRICA	2007	33	105.5	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0240	LEVE	20/03/2019	DOBLO ELX 1.8 FLEX	CORRETIVA	ELETRICA	2007	33	343.0	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0240	LEVE	20/03/2019	DOBLO ELX 1.8 FLEX	CORRETIVA	MOTOR	2007	33	1291.04	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0240	LEVE	20/03/2019	DOBLO ELX 1.8 FLEX	CORRETIVA	MOTOR	2007	33	224.04	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0240	LEVE	20/03/2019	DOBLO ELX 1.8 FLEX	CORRETIVA	PRODUTOS	2007	33	74.6	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0242	LEVE	20/03/2019	PAJERO DAKAR D	CORRETIVA	ACESSORIOS	2013	33	38.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0242	LEVE	20/03/2019	PAJERO DAKAR D	CORRETIVA	AR CONDICIONADO	2013	33	134.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0242	LEVE	20/03/2019	PAJERO DAKAR D	CORRETIVA	FREIO	2013	33	1348.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0242	LEVE	20/03/2019	PAJERO DAKAR D	CORRETIVA	MOTOR	2013	33	624.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0242	LEVE	20/03/2019	PAJERO DAKAR D	CORRETIVA	MÃO DE OBRA	2013	33	128.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0247	LEVE	22/03/2019	PAJERO DAKAR D	CORRETIVA	ELETRICA	2013	49	40.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0247	LEVE	22/03/2019	PAJERO DAKAR D	CORRETIVA	ELETRICA	2013	49	658.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0247	LEVE	22/03/2019	PAJERO DAKAR D	CORRETIVA	EQUIPAMENTOS	2013	49	20.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0247	LEVE	22/03/2019	PAJERO DAKAR D	CORRETIVA	FREIO	2013	49	169.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0247	LEVE	22/03/2019	PAJERO DAKAR D	CORRETIVA	MOTOR	2013	49	474.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0247	LEVE	22/03/2019	PAJERO DAKAR D	CORRETIVA	MÃO DE OBRA	2013	49	152.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	6	ATÉ 10 ANOS
HMG0249	LEVE	14/02/2019	DOBLO CARGO	CORRETIVA	ACESSORIOS	2005	96	16.0	FIAT	DOBLO CARGO	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0249	LEVE	14/02/2019	DOBLO CARGO	CORRETIVA	MOTOR	2005	96	140.0	FIAT	DOBLO CARGO	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0249	LEVE	14/02/2019	DOBLO CARGO	CORRETIVA	MOTOR	2005	96	111.0	FIAT	DOBLO CARGO	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0249	LEVE	14/02/2019	DOBLO CARGO	CORRETIVA	MÃO DE OBRA	2005	96	30.0	FIAT	DOBLO CARGO	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
